system:index,B11,B12,B2,B3,B4,B8,ID,Latitude,Longitude,.geo
00000000000000001fe0,3889.1111111111113,3374.0,1040.8,1383.3333333333333,1851.5,2796.75,SA5P3U,-16.19618,14.87336,"{""type"":""Point"",""coordinates"":[14.873359680175781,-16.19618034362793]}"
00000000000000001fcc,2906.3333333333335,2059.8571428571427,688.2727272727273,907.92,1102.0,2286.909090909091,L0G9X7,-16.19925,14.87618,"{""type"":""Point"",""coordinates"":[14.876179695129398,-16.199249267578125]}"
00000000000000001fc7,3228.0333333333333,2435.166666666667,719.6,911.2941176470588,1149.837606837607,2253.5,CLLXS9,-16.2004,14.87656,"{""type"":""Point"",""coordinates"":[14.87656021118164,-16.20039939880371]}"
00000000000000001fc5,3056.5384615384614,2465.784615384616,626.6666666666666,847.5,977.8333333333334,2221.6923076923076,DRJ0QX,-16.20118,14.87673,"{""type"":""Point"",""coordinates"":[14.87672996520996,-16.20117950439453]}"
00000000000000001fdb,4309.0,3787.1666666666665,983.5,1333.2727272727273,1841.1666666666667,2904.8,D6AZIW,-16.19691,14.87715,"{""type"":""Point"",""coordinates"":[14.877149581909178,-16.196910858154297]}"
00000000000000001fd8,3382.0,2704.7333333333336,680.0,906.2857142857143,1183.952380952381,2424.6666666666665,NP2GAT,-16.19707,14.87767,"{""type"":""Point"",""coordinates"":[14.877670288085943,-16.19706916809082]}"
00000000000000001fac,3697.8333333333335,2982.25,815.4,1071.7894736842106,1418.5454545454545,2477.230769230769,ZMRN3H,-16.22095,14.87837,"{""type"":""Point"",""coordinates"":[14.878370285034176,-16.22094917297363]}"
00000000000000001fc3,3442.285714285714,2691.0,753.9047619047619,975.3636363636364,1225.090909090909,2447.076923076923,I7MVEU,-16.20135,14.87889,"{""type"":""Point"",""coordinates"":[14.878890037536623,-16.20134925842285]}"
00000000000000001fa6,3795.5,3099.3333333333335,907.3333333333334,1186.8,1582.75,2717.875,07KJZZ,-16.22291,14.87942,"{""type"":""Point"",""coordinates"":[14.879420280456547,-16.222909927368168]}"
00000000000000001fd9,3827.6,3208.0,781.2222222222222,1037.3846153846155,1456.6,2543.0,1SCZTB,-16.19699,14.87996,"{""type"":""Point"",""coordinates"":[14.879960060119627,-16.196989059448242]}"
00000000000000001fbc,3606.0,2894.5714285714284,792.0833333333334,1037.5,1424.0,2638.1428571428573,X73IMR,-16.21572,14.88002,"{""type"":""Point"",""coordinates"":[14.880020141601564,-16.21571922302246]}"
00000000000000001fa8,3402.5,2695.2,727.5714285714286,920.5714285714286,1174.25,2263.2,1GWFIJ,-16.22174,14.88033,"{""type"":""Point"",""coordinates"":[14.880330085754396,-16.221740722656254]}"
00000000000000001fba,3471.4,2735.285714285714,711.75,935.0909090909091,1238.6666666666667,2391.0,OGUTTU,-16.21611,14.88083,"{""type"":""Point"",""coordinates"":[14.880829811096193,-16.216110229492188]}"
00000000000000001fbd,3949.5555555555557,3278.8333333333335,1031.4666666666667,1369.25,1846.5,2825.0,FRWTM7,-16.21446,14.88123,"{""type"":""Point"",""coordinates"":[14.881230354309084,-16.214460372924805]}"
00000000000000001f91,3192.4285714285716,2461.895833333333,662.9,887.1538461538462,1176.0,2374.3333333333335,CR1XXD,-16.23844,14.88127,"{""type"":""Point"",""coordinates"":[14.88127040863037,-16.238439559936523]}"
00000000000000001fbb,3245.5,2477.1666666666665,615.5555555555555,837.8888888888889,1059.3333333333333,2373.1428571428573,A508A1,-16.21601,14.88136,"{""type"":""Point"",""coordinates"":[14.881360054016113,-16.21600914001465]}"
00000000000000001fca,3186.0,2545.3333333333335,626.2857142857143,846.3846153846154,1037.25,2352.235294117647,1E70P8,-16.19959,14.88157,"{""type"":""Point"",""coordinates"":[14.881569862365723,-16.1995906829834]}"
00000000000000001f71,3856.6,3081.4,716.1111111111111,1014.0,1366.6,2606.9285714285716,PQEVQX,-16.26227,14.88159,"{""type"":""Point"",""coordinates"":[14.881589889526367,-16.26226997375489]}"
00000000000000001f66,3726.6666666666665,2831.75,845.5,1131.4,1519.8181818181818,2764.3333333333335,THOAP5,-16.2655,14.88174,"{""type"":""Point"",""coordinates"":[14.881739616394045,-16.265499114990234]}"
00000000000000001f85,3801.0,3141.0,843.9090909090909,1138.3333333333333,1556.5,2605.5,TIFJYY,-16.24125,14.88179,"{""type"":""Point"",""coordinates"":[14.881790161132814,-16.241249084472656]}"
00000000000000001f8c,3470.25,2784.833333333333,808.7,1111.4117647058824,1575.4285714285713,2531.2,TY7GNA,-16.23989,14.88182,"{""type"":""Point"",""coordinates"":[14.881819725036623,-16.239889144897464]}"
00000000000000001f58,3887.125,3128.0,843.8461538461538,1165.888888888889,1673.3333333333333,2701.1111111111113,1IF8EX,-16.2684,14.88197,"{""type"":""Point"",""coordinates"":[14.881970405578615,-16.268400192260742]}"
00000000000000001f7b,3625.75,2934.25,830.8333333333333,1114.25,1425.0,2585.2,VQ72KJ,-16.24408,14.88219,"{""type"":""Point"",""coordinates"":[14.88218975067139,-16.24407958984375]}"
00000000000000001fa5,2935.5,2119.875,569.1666666666666,743.25,918.2,2105.2,FTS9MC,-16.22314,14.88223,"{""type"":""Point"",""coordinates"":[14.882229804992678,-16.22314071655273]}"
00000000000000001f62,3021.625,2126.0,750.2608695652174,978.8461538461538,1292.0,2606.0,0EOHG8,-16.2662,14.88258,"{""type"":""Point"",""coordinates"":[14.882579803466797,-16.266199111938477]}"
00000000000000001f6b,3320.0,2454.3333333333335,654.4444444444445,908.0434782608696,1100.0,2512.0,CBH63I,-16.26432,14.88306,"{""type"":""Point"",""coordinates"":[14.883060455322264,-16.264320373535153]}"
00000000000000001f8d,3625.2,2888.0,734.9166666666667,1005.0,1400.0,2492.0,EVIXO9,-16.23962,14.88316,"{""type"":""Point"",""coordinates"":[14.883159637451172,-16.239620208740234]}"
00000000000000001f54,4365.6,3473.75,909.8260869565217,1328.5217391304348,1967.6,2959.6923076923076,7RTJLN,-16.26941,14.8835,"{""type"":""Point"",""coordinates"":[14.883500099182125,-16.2694091796875]}"
00000000000000001f68,3273.5,2387.2,653.0,848.45,1106.8333333333333,2385.3333333333335,KBAPCV,-16.26527,14.88382,"{""type"":""Point"",""coordinates"":[14.883819580078123,-16.2652702331543]}"
00000000000000001f7a,4210.666666666667,3619.0,1018.5,1309.95,1801.5,2792.6666666666665,W4JWNR,-16.24471,14.88469,"{""type"":""Point"",""coordinates"":[14.884690284729007,-16.24471092224121]}"
00000000000000001f95,3834.8,3160.75,835.3333333333334,1091.7142857142858,1463.1666666666665,2552.6,VZ97WA,-16.23687,14.88478,"{""type"":""Point"",""coordinates"":[14.884779930114744,-16.23686981201172]}"
00000000000000001f97,3706.3333333333335,2929.0,840.1818181818181,1109.0,1439.6,2597.0,MC1B27,-16.23626,14.88481,"{""type"":""Point"",""coordinates"":[14.884810447692875,-16.23625946044922]}"
00000000000000001fb9,3296.25,2550.4,760.3636363636364,998.7142857142857,1229.142857142857,2358.0,DMEQZT,-16.21622,14.88505,"{""type"":""Point"",""coordinates"":[14.88504981994629,-16.21622085571289]}"
00000000000000001f78,2587.95,1847.8333333333333,456.42857142857144,632.8333333333334,703.25,1847.2,900SA0,-16.24477,14.88654,"{""type"":""Point"",""coordinates"":[14.886540412902832,-16.244770050048828]}"
00000000000000001f96,3239.0,2410.0,690.4444444444445,922.2857142857143,1286.1666666666665,2408.6666666666665,KZQB8E,-16.23682,14.88657,"{""type"":""Point"",""coordinates"":[14.88656997680664,-16.236820220947266]}"
00000000000000001f65,3789.0,2926.3333333333335,671.1565656565656,942.48,1327.090909090909,2368.3035714285716,M26VMD,-16.26557,14.88778,"{""type"":""Point"",""coordinates"":[14.887780189514158,-16.265569686889645]}"
00000000000000001f67,4007.6666666666665,3245.8333333333335,807.8333333333334,1138.5714285714287,1647.6521739130435,2672.2105263157896,QAED3I,-16.26538,14.88798,"{""type"":""Point"",""coordinates"":[14.887980461120604,-16.265380859375004]}"
00000000000000001f64,3519.0,2725.3333333333335,741.1,1016.0,1381.2,2711.0,LKPEI0,-16.26572,14.88996,"{""type"":""Point"",""coordinates"":[14.889960289001463,-16.265720367431637]}"
00000000000000001fde,3132.675,2385.4,792.3333333333334,992.0,1270.8,2186.8333333333335,P0FYNW,-16.1965,14.89774,"{""type"":""Point"",""coordinates"":[14.897740364074707,-16.196500778198242]}"
00000000000000001fe3,3278.0,2480.0,720.1176470588235,941.8095238095239,1198.909090909091,2189.1428571428573,GATE8X,-16.1953,14.8981,"{""type"":""Point"",""coordinates"":[14.898099899291994,-16.19529914855957]}"
00000000000000001fd2,3348.5714285714284,2540.4285714285716,723.6666666666666,944.2105263157895,1254.3076923076924,2315.0,FWYUD4,-16.1982,14.89854,"{""type"":""Point"",""coordinates"":[14.898539543151854,-16.198200225830078]}"
00000000000000001f9c,3795.75,2989.0,822.4545454545455,1134.5,1645.5,2543.833333333333,ZQ97DG,-16.22509,14.89889,"{""type"":""Point"",""coordinates"":[14.898889541625977,-16.22509002685547]}"
00000000000000001f9d,3795.75,2989.0,822.4545454545455,1134.5,1645.5,2543.833333333333,XJYIZM,-16.22509,14.89889,"{""type"":""Point"",""coordinates"":[14.898889541625977,-16.22509002685547]}"
00000000000000001f94,3122.166666666667,2304.5,676.0,944.0,1195.3333333333333,2500.75,3X5TIY,-16.23733,14.89906,"{""type"":""Point"",""coordinates"":[14.899060249328615,-16.237329483032227]}"
00000000000000001fce,2741.375,1970.3076923076924,529.9583333333334,721.0,876.0,2032.6153846153845,EBGO8T,-16.19894,14.89918,"{""type"":""Point"",""coordinates"":[14.89918041229248,-16.19894027709961]}"
00000000000000001fcf,2741.375,1970.3076923076924,529.9583333333334,721.0,876.0,2032.6153846153845,OVF9MQ,-16.19894,14.89918,"{""type"":""Point"",""coordinates"":[14.89918041229248,-16.19894027709961]}"
00000000000000001f5c,4131.4,3318.3333333333335,792.5555555555555,1082.0,1468.6666666666667,2613.25,DYKPGP,-16.2672,14.89981,"{""type"":""Point"",""coordinates"":[14.899809837341309,-16.267200469970703]}"
00000000000000001fe2,3006.59375,2155.1111111111113,624.2962962962963,849.3333333333334,1102.1666666666667,2129.625,VDDYQD,-16.19594,14.90051,"{""type"":""Point"",""coordinates"":[14.900509834289547,-16.19594001770019]}"
00000000000000001fae,2495.333333333333,1716.0,502.9,680.0,836.25,1911.3333333333333,0LG2EB,-16.22023,14.90081,"{""type"":""Point"",""coordinates"":[14.900810241699219,-16.22023010253906]}"
00000000000000001f7d,3606.6666666666665,2916.0,789.3636363636364,1061.142857142857,1389.9,2600.0,0CWQ8N,-16.24331,14.90092,"{""type"":""Point"",""coordinates"":[14.900919914245605,-16.243310928344727]}"
00000000000000001fa0,3552.083333333333,2626.0,709.9,984.4285714285714,1363.6,2551.0,TN5LW5,-16.22424,14.90102,"{""type"":""Point"",""coordinates"":[14.901020050048832,-16.224239349365234]}"
00000000000000001f99,2962.8333333333335,1999.25,591.8333333333334,780.5,1000.625,2189.8,32XFPO,-16.22663,14.90106,"{""type"":""Point"",""coordinates"":[14.901060104370115,-16.22662925720215]}"
00000000000000001f98,3687.8333333333335,2766.9,738.25,993.8333333333334,1376.75,2596.3333333333335,V7VUOE,-16.23607,14.90116,"{""type"":""Point"",""coordinates"":[14.90116024017334,-16.236070632934567]}"
00000000000000001f52,2665.2,1884.25,521.5,683.5,804.0,1875.3333333333333,31ALLR,-16.2703,14.90136,"{""type"":""Point"",""coordinates"":[14.901359558105467,-16.27029991149902]}"
00000000000000001f92,3417.5,2469.5,635.625,859.8,1223.5,2222.8727272727274,UZ4ZJH,-16.23755,14.90142,"{""type"":""Point"",""coordinates"":[14.901419639587402,-16.23755073547363]}"
00000000000000001f6a,4411.666666666667,3645.0,821.5,1208.8,1817.75,2806.6,7NNDNY,-16.26514,14.90176,"{""type"":""Point"",""coordinates"":[14.901760101318361,-16.265140533447266]}"
00000000000000001f9f,3838.666666666667,3004.3333333333335,775.75,1095.4666666666667,1543.0,2790.6315789473683,NVGDGO,-16.22461,14.90194,"{""type"":""Point"",""coordinates"":[14.90194034576416,-16.224609374999996]}"
00000000000000001fc6,3093.0,2382.8333333333335,651.8235294117648,844.0,1101.1764705882354,2091.3333333333335,RRXELW,-16.20062,14.90196,"{""type"":""Point"",""coordinates"":[14.901960372924805,-16.200620651245117]}"
00000000000000001fdc,2800.846153846154,1908.111111111111,592.2777777777778,782.6842105263158,944.4666666666667,2062.153846153846,0NTDVQ,-16.1967,14.90233,"{""type"":""Point"",""coordinates"":[14.90233039855957,-16.196699142456055]}"
00000000000000001fda,2986.8888888888887,2061.8888888888887,624.6,815.2857142857143,1108.0,2065.2380952380954,7MHQAS,-16.19699,14.90322,"{""type"":""Point"",""coordinates"":[14.903220176696777,-16.196989059448246]}"
00000000000000001f51,2197.75,1448.4,501.6666666666667,684.5,698.0,1972.0,ROUIMF,-16.27032,14.9035,"{""type"":""Point"",""coordinates"":[14.903499603271484,-16.270320892333984]}"
00000000000000001f4f,4215.0,3620.0,1721.7142857142858,2060.5,2550.0,3652.3333333333335,2G6BDL,-16.27108,14.90361,"{""type"":""Point"",""coordinates"":[14.903610229492188,-16.271080017089844]}"
00000000000000001fb2,3472.5555555555557,2702.5,681.0,967.3529411764706,1302.6666666666667,2568.6666666666665,J5DMQH,-16.21901,14.90453,"{""type"":""Point"",""coordinates"":[14.904529571533201,-16.219009399414062]}"
00000000000000001f8a,3030.0,2168.8571428571427,562.375,732.5714285714286,962.0,2002.0,SZJ658,-16.24029,14.90459,"{""type"":""Point"",""coordinates"":[14.904589653015138,-16.240289688110348]}"
00000000000000001fa3,2869.4285714285716,2071.5714285714284,600.1,790.4615384615385,999.25,2239.0,6E1497,-16.22364,14.90468,"{""type"":""Point"",""coordinates"":[14.904680252075194,-16.22364044189453]}"
00000000000000001fad,4116.0,3348.6666666666665,853.7777777777778,1226.3333333333333,1748.0,2952.6666666666665,Y2CG84,-16.22069,14.90482,"{""type"":""Point"",""coordinates"":[14.904820442199707,-16.22068977355957]}"
00000000000000001f6d,3544.3333333333335,2577.0,662.0,903.2,1225.3333333333333,2290.0,ASMUNI,-16.26415,14.90502,"{""type"":""Point"",""coordinates"":[14.905019760131836,-16.264150619506836]}"
00000000000000001f93,3280.416666666667,2377.4,662.0,880.9583333333333,1207.142857142857,2273.3333333333335,H8VDWZ,-16.23741,14.90502,"{""type"":""Point"",""coordinates"":[14.905019760131836,-16.2374095916748]}"
00000000000000001f9b,3723.8333333333335,2950.5,739.5,991.9041353383459,1310.5,2626.4,SQ1L51,-16.22528,14.90541,"{""type"":""Point"",""coordinates"":[14.905409812927248,-16.225280761718754]}"
00000000000000001f8e,3061.222222222222,2227.5,633.1428571428571,821.75,1107.0,2053.75,DTEDZC,-16.23945,14.90605,"{""type"":""Point"",""coordinates"":[14.906049728393555,-16.23945045471191]}"
00000000000000001f4d,4302.5,3443.0,1191.3333333333333,1479.0,1957.5,2854.0,Y6UX3B,-16.27118,14.90615,"{""type"":""Point"",""coordinates"":[14.906149864196781,-16.27117919921875]}"
00000000000000001f82,3287.0,2346.0,652.75,882.6666666666666,1196.5714285714287,2264.2,MHDGZA,-16.24218,14.90622,"{""type"":""Point"",""coordinates"":[14.906220436096193,-16.242179870605472]}"
00000000000000001f90,2998.3333333333335,2118.3333333333335,615.6428571428571,823.5882352941177,1079.5,2118.6666666666665,2MHW9N,-16.23917,14.90657,"{""type"":""Point"",""coordinates"":[14.906570434570312,-16.23917007446289]}"
00000000000000001f63,2199.75,1417.8333333333333,567.0,725.3333333333334,821.7142857142857,2008.8,E5RKIU,-16.26616,14.90718,"{""type"":""Point"",""coordinates"":[14.907179832458496,-16.266159057617188]}"
00000000000000001f8f,3895.6666666666665,3130.0,845.72,1112.0,1544.8,2650.5714285714284,LH86NC,-16.2392,14.90801,"{""type"":""Point"",""coordinates"":[14.90800952911377,-16.23920059204102]}"
00000000000000001f6e,3245.6666666666665,2407.0,872.5333333333333,1140.25,1400.888888888889,2549.5,3MEPZN,-16.26366,14.9083,"{""type"":""Point"",""coordinates"":[14.908300399780275,-16.263660430908203]}"
00000000000000001fc4,3062.4285714285716,2357.6666666666665,752.4,941.0,1129.5,2420.285714285714,91YEP7,-16.20125,14.91962,"{""type"":""Point"",""coordinates"":[14.919619560241703,-16.20125007629395]}"
00000000000000001fcb,3673.0,3111.5,814.6,1073.904761904762,1456.0,2413.076923076923,MFGPJU,-16.19938,14.92021,"{""type"":""Point"",""coordinates"":[14.920209884643553,-16.199380874633786]}"
00000000000000001fd3,3492.5,2651.2,880.8823529411765,1171.2857142857142,1607.5555555555557,2388.4,B8H80Y,-16.19806,14.92104,"{""type"":""Point"",""coordinates"":[14.921039581298832,-16.198059082031246]}"
00000000000000001fcd,4053.3333333333335,3177.0,849.0555555555555,1133.6363636363637,1643.5,2702.6153846153848,P7I1WZ,-16.19907,14.92183,"{""type"":""Point"",""coordinates"":[14.92183017730713,-16.19906997680664]}"
00000000000000001fc8,3763.8333333333335,2889.0,902.375,1257.25,1752.5,2710.0,9K0ESU,-16.20018,14.9219,"{""type"":""Point"",""coordinates"":[14.921899795532227,-16.200180053710938]}"
00000000000000001fdd,3479.5,2549.8,656.7619047619048,906.75,1266.6666666666667,2349.1111111111113,FZ4YX9,-16.19655,14.92245,"{""type"":""Point"",""coordinates"":[14.922450065612798,-16.196550369262695]}"
00000000000000001fbe,3029.6,2150.5,580.5,793.8333333333334,983.4545454545455,2251.6,9VZMT7,-16.20394,14.92253,"{""type"":""Point"",""coordinates"":[14.922530174255373,-16.20393943786621]}"
00000000000000001fbf,3541.6,2758.4285714285716,726.6,950.2857142857143,1268.5,2276.8571428571427,G3TAWN,-16.20357,14.92257,"{""type"":""Point"",""coordinates"":[14.92257022857666,-16.20356941223145]}"
00000000000000001f55,4374.0,3495.0,826.75,1211.2,1768.4,2842.6666666666665,MS1BN2,-16.26897,14.92305,"{""type"":""Point"",""coordinates"":[14.92304992675781,-16.268970489501953]}"
00000000000000001fd4,3023.5714285714284,2126.75,486.625,666.75,789.7142857142857,1934.4,3B327C,-16.19789,14.92311,"{""type"":""Point"",""coordinates"":[14.92311000823975,-16.197889328002933]}"
00000000000000001f53,4236.2,3481.2,749.8,1042.5,1394.6666666666667,2550.0,0CRE1Z,-16.26985,14.92324,"{""type"":""Point"",""coordinates"":[14.923239707946776,-16.269849777221676]}"
00000000000000001fb8,3089.3333333333335,2190.8888888888887,694.6666666666666,909.9285714285714,1135.8,2348.6,AGL5U1,-16.21656,14.92424,"{""type"":""Point"",""coordinates"":[14.924240112304684,-16.21656036376953]}"
00000000000000001f5b,4210.333333333333,3215.0,897.3333333333334,1234.75,1700.6666666666667,2710.0,EPKO7J,-16.26724,14.92443,"{""type"":""Point"",""coordinates"":[14.92442989349365,-16.26724052429199]}"
00000000000000001fb5,2989.285714285714,2063.6,710.0769230769231,934.7647058823529,1142.0,2509.6,XMDXUP,-16.21793,14.9249,"{""type"":""Point"",""coordinates"":[14.924900054931642,-16.21792984008789]}"
00000000000000001f83,3097.5,2233.0,676.3333333333334,932.3333333333334,1263.5,2424.25,1QYUM0,-16.24171,14.92526,"{""type"":""Point"",""coordinates"":[14.925259590148926,-16.241710662841797]}"
00000000000000001f89,3145.5,2295.75,592.8571428571429,817.1904761904761,1071.75,2232.769230769231,BLNHDC,-16.24092,14.92554,"{""type"":""Point"",""coordinates"":[14.92553997039795,-16.240919113159176]}"
00000000000000001f70,2825.6666666666665,1956.2,558.8260869565217,718.32,973.3,1936.7692307692307,CWYBC1,-16.26257,14.92612,"{""type"":""Point"",""coordinates"":[14.926119804382324,-16.26256942749023]}"
00000000000000001f86,2821.6666666666665,1961.5,558.8333333333334,753.6666666666666,1003.3,2094.8571428571427,QE7J3R,-16.2411,14.92648,"{""type"":""Point"",""coordinates"":[14.926480293273928,-16.241100311279293]}"
00000000000000001fd6,2482.8,1616.5,453.0,617.1111111111111,646.75,2095.8333333333335,1TBJPS,-16.19768,14.92668,"{""type"":""Point"",""coordinates"":[14.926679611206056,-16.197679519653324]}"
00000000000000001fb4,2250.25,1480.75,488.7142857142857,615.8333333333334,695.0,1649.8461538461538,EPEA7C,-16.21821,14.92677,"{""type"":""Point"",""coordinates"":[14.926770210266115,-16.218210220336914]}"
00000000000000001f4e,2567.5,1766.0,499.6,682.25,812.3333333333334,1992.888888888889,501ZSX,-16.27112,14.92746,"{""type"":""Point"",""coordinates"":[14.927459716796877,-16.271120071411133]}"
00000000000000001f76,3063.5555555555557,2315.3333333333335,594.5,820.0,1095.2,2135.777777777778,4RY9E3,-16.24529,14.92811,"{""type"":""Point"",""coordinates"":[14.928110122680662,-16.245290756225586]}"
00000000000000001f72,3192.3333333333335,2397.0,664.4666666666667,902.8571428571429,1094.6,2438.5714285714284,Q3CJEF,-16.24944,14.92849,"{""type"":""Point"",""coordinates"":[14.928489685058594,-16.249439239501953]}"
00000000000000001f79,4471.0,3645.0,983.8571428571429,1365.5,1992.4,3028.8,9FVLQX,-16.24473,14.9285,"{""type"":""Point"",""coordinates"":[14.928500175476072,-16.24472999572754]}"
00000000000000001fb3,4273.0,3462.0,1000.75,1318.8,1880.6666666666667,2981.714285714286,4HK08U,-16.21828,14.92919,"{""type"":""Point"",""coordinates"":[14.929189682006836,-16.21828079223633]}"
00000000000000001f7c,3450.0,2763.25,816.6538461538462,1133.3,1615.0,2595.3333333333335,SIX4Z9,-16.24376,14.92959,"{""type"":""Point"",""coordinates"":[14.929590225219725,-16.243759155273438]}"
00000000000000001f7e,2617.3333333333335,1806.0,532.6,708.7777777777778,947.0,1864.2222222222222,AK53X2,-16.24281,14.92986,"{""type"":""Point"",""coordinates"":[14.929860115051266,-16.2428092956543]}"
00000000000000001f6f,2983.6666666666665,2071.5,521.3076923076923,711.6153846153846,916.75,1991.142857142857,MGHUUD,-16.26355,14.93012,"{""type"":""Point"",""coordinates"":[14.930120468139648,-16.2635498046875]}"
00000000000000001f60,2876.3333333333335,1965.3333333333333,502.8333333333333,679.5555555555555,870.5714285714286,1812.0,6F6PRU,-16.26634,14.93019,"{""type"":""Point"",""coordinates"":[14.930190086364748,-16.2663402557373]}"
00000000000000001fb6,3791.4285714285716,3280.6666666666665,951.0,1158.3333333333333,1432.75,2398.0,GZBJM1,-16.21702,14.93024,"{""type"":""Point"",""coordinates"":[14.930239677429197,-16.21702003479004]}"
00000000000000001f6c,4201.5,3148.6666666666665,870.4444444444445,1287.111111111111,1892.5,3031.2,H0O5PU,-16.26425,14.93037,"{""type"":""Point"",""coordinates"":[14.930370330810549,-16.264249801635742]}"
00000000000000001fb7,2922.25,2351.375,647.9166666666666,808.0769230769231,967.1111111111111,2029.8181818181818,GZECUJ,-16.21665,14.93089,"{""type"":""Point"",""coordinates"":[14.93089008331299,-16.216650009155277]}"
00000000000000001fa9,2725.2,1935.125,518.6666666666666,677.875,870.6666666666666,1784.0,T6OBXQ,-16.22161,14.93096,"{""type"":""Point"",""coordinates"":[14.930959701538086,-16.221609115600586]}"
00000000000000001fa4,2703.875,1971.5,528.2142857142857,684.7272727272727,881.7777777777778,1648.3636363636363,1RTMGH,-16.22314,14.93147,"{""type"":""Point"",""coordinates"":[14.931469917297365,-16.22314071655273]}"
00000000000000001f75,4094.5,3179.0,871.0,1241.0,1828.6666666666667,2921.0,LBDD4X,-16.2463,14.9316,"{""type"":""Point"",""coordinates"":[14.931599617004396,-16.246299743652344]}"
00000000000000001f73,4270.666666666667,3624.5,899.8888888888889,1221.111111111111,1721.7142857142858,2615.0,JFMCI5,-16.24654,14.93237,"{""type"":""Point"",""coordinates"":[14.93237018585205,-16.246540069580078]}"
00000000000000001fb0,3820.25,3058.25,759.2,1062.8333333333333,1462.6666666666667,2486.2,M6F1ZC,-16.21921,14.93248,"{""type"":""Point"",""coordinates"":[14.932479858398436,-16.219209671020508]}"
00000000000000001fb1,3820.25,3058.25,759.2,1062.8333333333333,1462.6666666666667,2486.2,USS02Q,-16.21921,14.93248,"{""type"":""Point"",""coordinates"":[14.932479858398436,-16.219209671020508]}"
00000000000000001fd0,2824.3333333333335,1990.8,592.8235294117648,783.1363636363636,1038.2,2097.777777777778,0OZEWE,-16.19879,14.94466,"{""type"":""Point"",""coordinates"":[14.944660186767578,-16.198789596557617]}"
00000000000000001fd1,2519.6,1737.0,528.7058823529412,685.4615384615385,879.1111111111111,1837.8,W00C04,-16.19867,14.94502,"{""type"":""Point"",""coordinates"":[14.945019721984865,-16.19866943359375]}"
00000000000000001fd7,2474.6666666666665,1702.3333333333333,495.54545454545456,654.3333333333334,816.7,1746.5454545454545,1YWODA,-16.19763,14.94542,"{""type"":""Point"",""coordinates"":[14.945420265197756,-16.19762992858887]}"
00000000000000001fd5,2584.0,1817.7142857142858,492.5625,624.7916666666666,816.0,1678.2857142857142,BOVIX8,-16.19787,14.94564,"{""type"":""Point"",""coordinates"":[14.945639610290533,-16.197870254516598]}"
00000000000000001faa,4337.0,3688.6,815.1578947368421,1167.8181818181818,1581.2222222222222,2730.1428571428573,4F5G6A,-16.22131,14.94596,"{""type"":""Point"",""coordinates"":[14.94596004486084,-16.221309661865234]}"
00000000000000001fe1,2679.0,1865.0,521.8333333333334,689.3478260869565,946.6666666666666,1833.4,6THY22,-16.19612,14.94644,"{""type"":""Point"",""coordinates"":[14.946439743041989,-16.19611930847168]}"
00000000000000001f77,3347.8571428571427,2640.1428571428573,628.4166666666666,886.0,1038.4,2410.8888888888887,ZWLY3X,-16.24497,14.94794,"{""type"":""Point"",""coordinates"":[14.9479398727417,-16.244970321655273]}"
00000000000000001f7f,3435.5,2709.25,625.25,846.3333333333334,1076.0,2478.285714285714,C4T6QY,-16.24256,14.94836,"{""type"":""Point"",""coordinates"":[14.948360443115234,-16.242559432983402]}"
00000000000000001fc2,2895.5714285714284,2064.0833333333335,526.6666666666666,720.24,972.6666666666666,1970.0,4NAXFX,-16.20272,14.94854,"{""type"":""Point"",""coordinates"":[14.948539733886719,-16.202720642089844]}"
00000000000000001fc0,2867.714285714286,2126.818181818182,562.0,786.1363636363636,1040.4,2032.4,715I4C,-16.20326,14.94893,"{""type"":""Point"",""coordinates"":[14.948929786682129,-16.20326042175293]}"
00000000000000001f8b,4016.5,3409.1666666666665,926.625,1296.0,1676.0,2990.181818181818,U48ZA1,-16.24003,14.9491,"{""type"":""Point"",""coordinates"":[14.94909954071045,-16.240030288696286]}"
00000000000000001fc1,2831.875,2058.4444444444443,563.85,747.92,979.8823529411765,1832.0,0KJQG5,-16.20301,14.94922,"{""type"":""Point"",""coordinates"":[14.949219703674316,-16.203010559082028]}"
00000000000000001f84,3528.25,2829.0,737.2758620689655,1044.4285714285713,1298.7857142857142,2606.8,EN03WF,-16.24126,14.94976,"{""type"":""Point"",""coordinates"":[14.949760437011719,-16.241260528564453]}"
00000000000000001f9a,4017.7,3310.4285714285716,964.8333333333334,1350.888888888889,1896.0,3016.3636363636365,EIDKWC,-16.22563,14.94989,"{""type"":""Point"",""coordinates"":[14.94989013671875,-16.22562980651855]}"
00000000000000001fa1,4532.181818181818,3765.5714285714284,1061.7142857142858,1414.6153846153845,1926.5714285714287,2966.8888888888887,7DZTZJ,-16.22419,14.94994,"{""type"":""Point"",""coordinates"":[14.949939727783205,-16.224189758300785]}"
00000000000000001fa7,3185.75,2514.8571428571427,648.5,937.2,1034.6666666666667,2545.3846153846152,L6V0F1,-16.22279,14.94994,"{""type"":""Point"",""coordinates"":[14.949939727783205,-16.222789764404297]}"
00000000000000001fdf,3510.0,2625.0,710.6666666666666,1015.0,1431.4285714285713,2598.4,AT2HJW,-16.19618,14.94997,"{""type"":""Point"",""coordinates"":[14.949970245361325,-16.196180343627926]}"
