,CIre,ID
68,1.5485391140433555,Y8ADRD
69,1.5485391140433555,6IBST8
70,0.8269537480063796,S1PEGH
71,0.8269537480063796,IQD0JU
72,1.0818330605564648,F4XD3B
73,1.0818330605564648,I9JIKU
74,0.993688007213706,5G5ZU6
75,0.993688007213706,TELCBD
76,0.993688007213706,ER8RHS
77,1.5273972602739727,HUDCD7
78,1.5273972602739727,KLQ523
79,0.3125463994060875,DAE3J9
80,0.3125463994060875,ZYAGPV
81,1.1887275832621689,A2ARGP
82,1.1887275832621689,7DP9R3
83,1.1887275832621689,YDQHSE
84,1.585714285714286,JWJ6O8
85,1.585714285714286,QOS51R
86,1.8134078212290503,43IHZS
87,1.8134078212290503,HP7AXC
88,1.69140625,P6NB4S
89,1.69140625,9LGR8I
90,1.0894160583941606,K2MSM7
91,1.0894160583941606,DL7HVS
92,1.163664839467502,UA8GVZ
93,1.163664839467502,DSYEE9
94,1.7673357664233578,7G4KM5
95,1.7673357664233578,ST6LMV
96,0.9421965317919074,LVT68J
97,0.9421965317919074,UAUZZ3
98,1.1972850678733034,0ZBYB8
99,1.1972850678733034,2P3PVO
100,1.369488536155203,ZW9U21
101,1.369488536155203,39BSVO
102,1.2654867256637168,LKDZLJ
103,1.2654867256637168,SU18SC
104,1.2719233603537217,ODQCQB
105,1.2719233603537217,0K8TFP
106,1.5511945392491469,UOLU7T
107,1.5511945392491469,W2ZNWP
108,1.3189300411522633,YWR8XG
109,1.3189300411522633,N54XYE
110,1.1345688960515714,MO2D7U
111,1.1345688960515714,STNT57
112,1.683986371379898,8W452O
113,1.683986371379898,1WXIQL
114,1.754803996925442,YI6UA8
115,1.754803996925442,Q8NT8I
116,2.6865853658536585,ES7PZO
117,2.6865853658536585,AMZ9XU
118,1.267431597528685,AKB5IQ
119,1.041396103896104,28W2GC
120,1.041396103896104,1GFDWD
121,0.995345228859581,T3ESGL
122,0.995345228859581,UWN7VC
123,0.8900255754475703,M4HYRU
124,0.8900255754475703,RSNVBM
125,0.8900255754475703,JDVAIW
126,1.0253521126760563,S8GNTJ
127,1.0253521126760563,5MOXU4
128,1.5192825112107622,BM78X2
129,1.5192825112107622,I6BBJR
130,1.2311977715877438,YJXYM9
131,1.2311977715877438,8JN4RK
132,0.7783742331288344,SH6B9O
133,0.7783742331288344,PC5OP1
134,1.1991031390134528,0ECWVV
135,1.1991031390134528,QLAKCS
136,1.118524332810047,BFVK2R
137,1.118524332810047,2U23K5
138,1.1063330727130571,BUXIU9
139,1.1063330727130571,J2VARW
140,1.2064220183486238,RQ71ML
141,1.2064220183486238,51YZDM
142,0.8371592539454806,LO1TIP
143,0.8371592539454806,B7RULA
144,1.1188428459734163,C8QG1K
145,1.1188428459734163,TGAYGN
146,0.871616395978345,84TTZX
147,0.871616395978345,5R5B5K
148,0.8782870022539444,AO1W0F
149,0.8782870022539444,R6JTPX
150,1.1487088156723062,2SCGTW
151,1.1487088156723062,EKFUUY
152,1.4296296296296296,KEBRXM
153,1.4296296296296296,59EAEE
154,1.0268562401263823,50TTK5
155,1.0268562401263823,155N11
156,1.1317183951551857,HFX7WI
157,1.1317183951551857,TM8J0H
158,1.0739622641509432,5LYUIW
159,1.0739622641509432,3AVNFF
160,1.6627737226277373,IPXW4R
161,1.6627737226277373,VWXYL7
162,0.425,66BE6X
163,0.425,1T9GEY
164,0.7838638045891932,WL7G1I
165,0.7838638045891932,2DTNOE
166,0.8574108818011257,TFWLA0
167,0.8574108818011257,AHJNS2
168,1.513704686118479,T446DI
169,1.513704686118479,29V9PV
170,1.3458582408198123,Z940XE
171,1.3458582408198123,GWSQL7
172,1.0101449275362318,A61BQ6
173,1.0101449275362318,3ODRJ4
174,1.0230642504118617,9I1HDC
175,1.0230642504118617,B89S9K
176,1.5090415913200723,OD1397
177,1.5090415913200723,PNC7VM
178,0.945845004668534,2INKCQ
179,0.945845004668534,UFTYYM
180,0.9370021723388848,01Z3SN
181,0.9370021723388848,LN7OQO
182,1.2250755287009063,LHY7Z6
183,1.2250755287009063,49HABC
184,0.2425409047160731,9JD1JL
185,1.6206322795341097,2TBH6J
186,1.6206322795341097,LQUHEZ
187,1.554569653948536,A836HI
188,1.554569653948536,9X4UVH
189,1.0317460317460316,3UGFDN
190,1.0317460317460316,PBWZVO
191,0.752892561983471,7AL2DY
192,0.752892561983471,1VH5A2
193,1.4840816326530613,FFABCG
194,1.4840816326530613,0NOJGK
195,1.1904369332234128,G1P5IM
196,1.1904369332234128,VLS9K5
197,1.880334728033473,BG09Q6
198,1.880334728033473,I9C7T2
199,0.1573398215733983,AI6FOW
200,1.0588760035682427,FOUHNG
201,1.0588760035682427,M0CRSQ
202,1.3681415929203542,KNSE95
203,1.3681415929203542,BNGQBO
204,1.3681415929203542,Q5N2BJ
205,1.3681415929203542,BE5WOW
206,1.0602409638554215,QM4K4I
207,1.0602409638554215,202AM3
208,1.5559410234171724,CHFMTT
209,1.5559410234171724,43YXDV
210,1.5272391505078486,6TRWFW
211,1.5272391505078486,P7L1VJ
212,0.6766666666666667,R13JGO
213,0.6766666666666667,JRXZQX
214,0.4183427192276749,C7HT0L
215,0.4183427192276749,3PLKO5
216,1.0220713073005094,XZH4O3
217,1.0220713073005094,M02IZB
218,0.3674963396778916,RG7AZ4
219,0.3159509202453987,UEH909
220,0.6107382550335569,D934ST
221,0.6107382550335569,Q01V17
222,0.5491372843210802,HTLB2J
223,0.5491372843210802,XQB5JP
224,0.2707317073170732,LSMLB2
225,0.6293233082706766,VB2LQG
226,0.6293233082706766,S10NU2
227,1.195441988950276,LW83UU
228,1.195441988950276,EBVKEY
229,1.9928205128205128,JE6VJG
230,1.9928205128205128,REOST5
231,1.6640141467727676,HP88NP
232,1.6640141467727676,7PIN8J
233,1.5891265597147952,NRDLQM
234,1.5891265597147952,BVT5UY
235,1.1607006854531607,XDD9AL
236,1.1607006854531607,ZESWA0
237,1.1607006854531607,JDLOZ8
238,1.1607006854531607,4BCSOG
239,1.0967226219024782,18DIJ6
240,1.0967226219024782,PAHHVL
241,1.8982658959537573,VN7SVT
242,1.8982658959537573,GHG435
243,1.755203171456888,EEQCIF
244,1.755203171456888,J4IPLH
245,1.32579185520362,5IIH4V
246,1.32579185520362,OQIKG1
247,1.4377797672336614,8LWMKR
248,1.4377797672336614,5Z84V6
249,0.8169877408056041,HF5D0D
250,0.8169877408056041,9M5ATK
251,1.0070866141732284,RZJYAJ
252,1.0070866141732284,E0UIP6
253,1.0070866141732284,CMAD69
254,1.0070866141732284,BEICM3
255,1.0209281164695176,97UPQL
256,1.0209281164695176,WTW3V2
257,1.3996101364522415,TXRT9X
258,1.3996101364522415,1ASRZO
259,1.447314049586777,P9XTQ2
260,1.447314049586777,QHDBVS
261,0.7439330543933054,ZG0CLI
262,0.7439330543933054,MAVJYF
263,0.7885220125786163,MF3YBW
264,0.7885220125786163,BL1DO9
265,1.1808054841473865,FALO7T
266,1.1808054841473865,OT1HEX
267,1.2971216341689875,MOJ3KR
268,1.2971216341689875,7CCF46
269,1.2971216341689875,PILPDS
270,1.2971216341689875,CODVVA
271,1.147440794499618,4FPX9Y
272,1.147440794499618,SPS9PU
273,1.2278797996661104,7BLD2K
274,1.2278797996661104,QZ4D84
275,1.2782475019215989,RAJNI1
276,1.2782475019215989,ZVBJ9S
277,1.3227232537577365,54UNH7
278,1.3227232537577365,VKREW5
279,0.2645631067961165,CHZXEA
280,1.7311827956989243,CLLMZ2
281,1.7311827956989243,75YSOD
282,1.5027573529411766,1I2DP6
283,1.5027573529411766,EJJ2ZF
284,1.653179190751445,MWAMII
285,1.653179190751445,O6OFOJ
286,1.0192468619246862,H4V3VG
287,1.0192468619246862,GGDH81
288,0.8388540734109222,HCLNH9
289,0.8388540734109222,JYKB6F
290,1.6859504132231409,8DSAY5
291,1.6859504132231409,BVQH8O
292,1.4308652988403212,0RCRV3
293,1.4308652988403212,CH3DDE
294,1.6203703703703702,CF1OGM
295,1.6203703703703702,NRH04T
296,1.9001175088131608,TF1PWM
297,1.9001175088131608,JNDSSO
298,1.348071495766698,3BCAQE
299,1.348071495766698,1AW1Y2
300,1.3774720550300947,6IOA5B
301,1.3774720550300947,40A9SL
302,1.3809931506849311,46JC32
303,1.3809931506849311,0QU89C
304,1.3809931506849311,AQ3TNG
305,1.3809931506849311,QBSKSR
306,1.1682567215958368,M37200
307,1.1682567215958368,SWPM8W
308,1.1370826010544817,F97535
309,1.1370826010544817,14KPES
310,1.1370826010544817,BS4U0Z
311,1.1370826010544817,JDNG4F
312,0.8626073380171742,GCL0NU
313,0.8626073380171742,ZCAN03
314,1.4515585509688291,ZS9R6G
315,1.4515585509688291,3BZWF8
316,1.502206531332745,4JV3FN
317,1.502206531332745,838858
318,1.0211742059672764,XBXUXP
319,1.0211742059672764,UOB21U
320,1.5098231827111983,L63ET9
321,1.5098231827111983,4H4XKC
322,1.419788664745437,TGSINV
323,1.419788664745437,WZPUOD
324,1.1732673267326734,KL9RF3
325,1.1732673267326734,KXLGVK
326,1.5470890410958904,I7MIO3
327,1.5470890410958904,26QTFZ
328,0.5291375291375291,RIKVH4
329,0.5291375291375291,28VDKS
330,1.0956239870340356,0TAAU5
331,1.0956239870340356,Q8MK3L
332,0.8245614035087718,9GONCD
333,0.8245614035087718,R7FMN7
334,0.5097680097680097,WRDWSV
335,0.5097680097680097,OIWF1G
336,0.9667802385008516,DLMXSR
337,0.9667802385008516,MIZJY1
338,0.6327345309381238,YS6BZS
339,0.6327345309381238,M7NOLC
340,0.8252756573367261,CZRNR9
341,0.8252756573367261,06UCZ3
342,0.716679968076616,TYSJTN
343,0.716679968076616,UZMHC1
344,0.8943661971830985,XEQMSM
345,0.8943661971830985,0CCMEC
346,0.7463295269168027,J7OXOZ
347,0.7463295269168027,SUS2XQ
348,0.8544600938967135,1R2IBG
349,0.8544600938967135,I94VPL
350,0.3697347893915756,AMTGT7
351,0.3697347893915756,87HBK6
352,0.5662650602409638,OWUE1Q
353,0.5662650602409638,60RLDB
354,0.6791758646063282,ZOKZYX
355,0.6791758646063282,GRZOOU
356,0.9419642857142858,6XLX3Y
357,0.9419642857142858,87KVTG
358,0.6668946648426812,DRZR5N
359,0.6668946648426812,WFIOYT
360,0.8177121771217712,H8KGDY
361,0.8177121771217712,63EKGY
362,0.5,K2KKOP
363,0.81171875,P4UZ9A
364,0.81171875,4HSMMI
365,0.635036496350365,MM44ML
366,0.635036496350365,RYD5MX
367,0.6253687315634218,87G7EX
368,0.6253687315634218,RN1M29
369,0.6253687315634218,DALXIV
370,0.6253687315634218,W8M4O9
371,0.8178324365872405,9SRQPB
372,0.8178324365872405,G7GN39
373,0.8781395348837209,AC0FMZ
374,0.8781395348837209,MZM20D
375,0.8781395348837209,6YBCXX
376,0.8164451827242525,FBMI10
377,0.8164451827242525,6E4TQ0
378,1.089080459770115,TGWYK0
379,1.089080459770115,FL7G8B
380,0.7891459074733096,4Z4B6I
381,0.7891459074733096,ABPBB9
382,0.7349926793557833,JD5RAA
383,0.7349926793557833,XO6WGV
384,0.7349926793557833,ABI8HZ
385,0.8630600169061708,WE425G
386,0.8630600169061708,CAWE3Y
387,0.4539682539682539,NMZRA3
388,0.4539682539682539,5SXV0T
389,0.4539682539682539,C3CT74
390,0.3684531059683313,P3T6HE
391,0.3684531059683313,EUQHDO
392,0.7214345287739783,X1IUE9
393,0.7214345287739783,XJ10D4
394,0.7024683122081388,1W1JFW
395,0.7024683122081388,46ABXN
396,0.5963455149501662,JE0S83
397,0.5963455149501662,TTZ5JP
398,0.81175468483816,5O0WT5
399,0.81175468483816,E14ZCC
400,0.3762237762237761,UKBE2R
401,0.3762237762237761,WJP5SB
402,0.3145251396648045,K4QJQ1
403,0.3145251396648045,TSCSIP
404,0.7432542927228127,G4VCLP
405,0.7432542927228127,R4LEMA
406,1.1608863198458574,H1D2D5
407,1.1608863198458574,9XD6LZ
408,0.5856655290102388,XSGGSG
409,0.5856655290102388,KIBGZ8
410,0.8002883922134103,JLG47P
411,0.8002883922134103,6ROPVF
412,0.8845070422535211,5YHCO7
413,0.8845070422535211,RXG9JW
414,0.9700249791840134,3YOX78
415,0.9700249791840134,BZTL3W
416,0.4586650336803428,ADEDS5
417,0.4586650336803428,0M4GPQ
418,0.699922660479505,Y591DR
419,0.699922660479505,ZPJTY5
420,0.8810606060606061,CKVR7X
421,0.8810606060606061,3ARTMO
422,0.9316037735849056,OLBP41
423,0.9316037735849056,1LCF5Q
424,0.9316037735849056,XLK341
425,0.9316037735849056,P82C8Z
426,0.8592839300582849,TK62LW
427,0.8592839300582849,Q7NEP3
428,1.2717996289424862,V4DJJR
429,1.2717996289424862,RIP8LV
430,0.7009132420091324,9L2N51
431,0.9324675324675324,IBLDK7
432,0.9324675324675324,R3W50I
433,0.911353032659409,2R7N0J
434,0.911353032659409,LWK1RK
435,0.911353032659409,MUEGBM
436,0.7155309033280508,LDVCWA
437,0.7155309033280508,RW4C2E
438,0.8906605922551254,V4WI9V
439,0.8906605922551254,UNWZ63
440,0.6766561514195584,AFO9I4
441,0.6766561514195584,745FNV
442,1.1074450084602367,QUURMR
443,0.692942942942943,07HNLA
444,0.692942942942943,AHXPTW
445,0.5028449502133712,H3NDMY
446,0.5028449502133712,0PQK9U
447,0.4609720176730485,VZ3L0M
448,0.4609720176730485,L1UEJC
449,0.7469879518072289,CILE9Q
450,0.7469879518072289,9JBT3Y
451,0.7469879518072289,D0H3ME
452,0.7469879518072289,YS9W3P
453,0.7047832585949179,JASFKC
454,0.7047832585949179,SX2XMT
455,0.9703770197486534,Q8XD1S
456,0.9703770197486534,NCRZQK
457,0.9703770197486534,A4PLBI
458,0.9703770197486534,Z91NLY
459,0.8003802281368821,U5YH3Z
460,0.8003802281368821,WL84MC
461,0.6743849493487699,B7ACD2
462,0.6743849493487699,IVWVJP
463,0.6163434903047091,V6DLT0
464,1.0546541417591802,4DDBOG
465,1.0546541417591802,BBDSX7
466,0.5203716940671907,DDJ0NL
467,0.5203716940671907,X32Z6N
468,0.7174392935982339,H231XK
469,0.7174392935982339,JXSV7R
470,0.8944723618090453,RI9ASN
471,0.8333333333333333,Q1WC2R
472,0.8333333333333333,1I4T74
473,0.7480314960629921,A377KZ
474,0.7480314960629921,YDQDTR
475,0.5183989670755327,4C8GBY
476,0.5183989670755327,V8ZD9A
477,0.7969401947148818,C7GOOJ
478,0.7969401947148818,DXYHWC
479,0.8758445945945945,Z88MQ5
480,0.7549180327868852,7SAADL
481,0.7549180327868852,FH8D2Y
482,1.034453781512605,5DVWXC
483,1.034453781512605,Y0QHJ2
484,0.8127623845507976,MQIS02
485,0.8127623845507976,JO7D0Y
486,1.3089108910891087,M82GZV
487,1.3089108910891087,945ON8
488,0.6112412177985949,66O1I4
489,0.6112412177985949,B3QH8G
490,0.8352730528200538,OETGHI
491,0.8352730528200538,6VEAXZ
492,0.8675607711651299,YE8RP4
493,0.8675607711651299,EDYX81
494,0.8617724867724867,5MP3AC
495,0.8617724867724867,MH3OH2
496,0.784375,V6946P
497,0.784375,TH261F
498,0.8642911296436695,8S3PUM
499,0.3549549549549549,MVTH8T
500,0.8362282878411911,PH5HW0
501,0.8025751072961373,TE015X
502,0.8025751072961373,IF2P7H
503,0.2443280977312392,KPCKRN
504,0.2910618792971733,7BTO1Y
505,1.2788559754851891,DBPQZK
506,1.2788559754851891,VG51B6
507,0.9194741166803616,7HGHM9
508,0.9194741166803616,L4IAWY
509,0.8647302904564316,JNTMKL
510,0.8647302904564316,58KAMH
511,0.8144544822793607,60LN6Z
512,0.8144544822793607,N58PRV
513,0.1821353803210048,B1ZHMD
514,0.9035087719298244,Z2IO52
515,0.9035087719298244,ES5B3G
516,0.287109375,6UFAFF
517,0.287109375,HLO90Z
518,0.287109375,2N2SNQ
519,0.287109375,0CO73U
520,1.2949438202247192,O24KRV
521,1.2949438202247192,85PSD1
522,0.3205858421480878,LJ3J3T
523,0.6664044059795438,28PDXT
524,0.6664044059795438,V152XA
525,0.5964777947932618,AU5WIJ
526,0.5964777947932618,CU0OVI
527,0.5964777947932618,2N587X
528,0.5964777947932618,93PV4F
529,0.5265210608424338,J78REY
530,1.9838056680161944,ICIM1S
531,1.9838056680161944,93EPY6
532,0.2936454849498326,5E226B
533,0.2655601659751037,RS0A2Y
534,1.0968241673121613,V21NWO
535,0.5465753424657533,SPCKGM
536,0.362967504598406,KFRB41
537,0.2999308914996543,VTHDWS
538,0.2546262028127313,V3TK0K
539,0.2806301050175028,YMR0NS
540,0.2806301050175028,GG21TM
541,0.3094674556213017,T648R9
542,0.3094674556213017,DIT24N
543,0.3094674556213017,203DHP
544,0.2972972972972973,3PZ5RM
545,0.2972972972972973,BSTCTS
546,0.1990846681922196,OOEKCU
547,0.1990846681922196,HAGENQ
548,0.25676613462873,D3PAD2
549,0.9567796610169492,XU8ZYX
550,0.2152336987882284,ZFJI0F
551,0.8450586264656617,GN5JT2
552,0.8450586264656617,CBJU38
553,0.3010452961672474,XGCO8Z
554,0.3010452961672474,A59T3D
555,1.1742059672762273,785YM4
556,1.1742059672762273,J4E8LZ
557,0.8762541806020068,BRXOAK
558,0.8762541806020068,8BK8W6
559,0.5354223433242506,48UBCB
560,0.8518005540166205,MEP82B
561,0.8518005540166205,W7B9KL
562,1.115586690017513,2BRUPW
563,1.2552693208430914,BKLRH8
564,1.2552693208430914,MTTL43
565,0.7947169811320756,D4OB1G
566,0.7947169811320756,IBNO4Q
567,0.7947169811320756,GHAT4M
568,0.7947169811320756,UD9YSV
569,0.8739684921230308,D3GY3O
570,0.7695683979517192,KTHNZH
571,0.7695683979517192,2KIK70
572,1.452054794520548,HCZMBD
573,1.452054794520548,PLOKNT
574,0.9460895975702356,BRV0TE
575,1.2097488921713442,H0BNMI
576,1.2097488921713442,41KC0Q
577,1.1566666666666667,KJHX52
578,1.1566666666666667,JZ80F3
579,0.7701404286770139,0TBD9W
580,0.7701404286770139,OHYX4Q
581,1.2998442367601246,LOTKXP
582,1.2998442367601246,H09GZH
583,0.6362007168458781,OE8XJZ
584,0.6362007168458781,OV665E
585,1.147268408551069,9XYXGX
586,1.2363782051282053,4RW1OS
587,0.6846652267818574,W7DRXK
588,1.3790459965928448,CUIJLU
589,1.3790459965928448,HIRAI2
590,0.7784090909090908,CDXYCD
591,0.7784090909090908,YAVFSP
592,1.3516483516483515,3I6SOT
593,1.3516483516483515,Y7JPF5
594,1.3516483516483515,HX56Y3
595,1.3516483516483515,5ITQ8S
596,0.959214501510574,DJRFJ9
597,0.959214501510574,NQQ2YR
598,0.4971962616822429,FR5PEZ
599,1.1714285714285713,XGP28D
600,1.1714285714285713,SLBJKX
601,0.3740676993689042,MREPYU
602,0.3740676993689042,IQX099
603,0.6902730375426622,100OZD
604,0.5065023956194388,K1RDEM
605,0.9247232472324722,KFU8NM
606,1.0315706393054458,GA8RMQ
607,1.0288540807914264,E1CFP6
608,1.0288540807914264,NMCOM4
609,0.8431931575196008,5JML61
610,0.8431931575196008,K7ASKL
611,0.5800139762403913,T8PPGE
612,0.5800139762403913,O7Y3T1
613,0.5800139762403913,OL624J
614,0.5800139762403913,ZTUVT4
615,0.9612794612794612,WO8QOY
616,0.5765340525960889,KNN0T3
617,1.04595015576324,A3WL7U
618,0.9139344262295082,5JEFMQ
619,0.9139344262295082,9VE08S
620,1.4218600191754556,TNWFX4
621,1.4218600191754556,1JU666
622,0.6147058823529412,02ZCJ2
623,1.0070977917981074,HZV21P
624,0.4678086237448315,ZR4A0Z
625,1.2542056074766357,IP2WET
626,1.0761278195488724,L6OJBM
627,0.2814397224631395,WTW12V
628,0.2814397224631395,T1TCX8
629,0.3268525311812178,YQ7N4V
630,0.3268525311812178,9WYWEN
631,0.1646106399383191,6XBX7I
632,0.1646106399383191,SPUT2D
633,0.1820956256358088,LN9Z6H
634,0.1820956256358088,FARU2F
635,0.2766679231059179,7H1D5G
636,0.2766679231059179,0WLGJV
637,0.2766679231059179,YPAWXX
638,0.2766679231059179,FFDW5K
639,0.1963330786860198,GBHTGA
640,0.1963330786860198,MZL5C5
641,0.1443263627014055,JA1Q3N
642,0.1443263627014055,KDVGJS
643,0.2315063242621693,0EGLFP
644,0.2315063242621693,8LEE8O
645,0.2789682539682538,VUNGIV
646,0.2789682539682538,BBHZMO
647,0.15620957309185,MKNAFE
648,0.15620957309185,UHYTY6
649,0.1887057172921782,S6SHDS
650,0.1887057172921782,TGAC9V
651,0.1566446181599519,2A4BZV
652,0.1566446181599519,ZU4BHV
653,0.1566446181599519,GWL8HQ
654,0.1566446181599519,PW175S
655,0.3082590151221402,ZCFSSB
656,0.3082590151221402,9AMBDF
657,0.2168582375478926,AMSI2H
658,0.2168582375478926,MRI4FX
659,0.3119658119658119,0O6F91
660,0.3119658119658119,BGWWCS
661,0.1633528265107211,AVK51H
662,0.1633528265107211,39X7OT
663,0.2940955246333208,8IPFY9
664,0.2940955246333208,G02UC5
665,0.2672775868652157,65LGAA
666,0.2672775868652157,DMLKFI
667,0.2061128526645768,OI1Q6T
668,0.2061128526645768,79MY4Y
669,0.2575875486381322,IF4ULI
670,0.2575875486381322,B5FDMR
671,0.2178649237472767,PYH3QB
672,0.2178649237472767,W148EX
673,0.2178649237472767,U3I6CT
674,0.2178649237472767,S84NJO
675,0.2366412213740458,S6HEQA
676,0.2366412213740458,4DTU1A
677,0.1915180074049141,RE2MYJ
678,0.1915180074049141,4VPEUB
679,0.1915180074049141,NYT8ER
680,0.1915180074049141,DLD7U2
681,0.2310495626822157,KYSEJ3
682,0.2310495626822157,MOHDR5
683,0.3209319804584742,467PSA
684,0.3209319804584742,1HPVP0
685,0.3209319804584742,XPW4ZV
686,0.3209319804584742,AA0URH
687,0.2614028363357608,SOJ2XS
688,0.2614028363357608,BACVWR
689,0.3506698187549251,E37Q2N
690,0.3506698187549251,Z9TPBW
691,0.1760491299897646,57AJJM
692,0.1760491299897646,VY0LDF
693,0.1921017402945113,FCJV2G
694,0.1921017402945113,193GAP
695,0.295887281035796,87Q7OX
696,0.295887281035796,ZDCQW0
697,0.2755555555555555,MIKSH2
698,0.2755555555555555,581DO0
699,0.1864893999281351,7EW2Y8
700,0.1864893999281351,5ZYF4W
701,0.2361904761904762,5DLZ8J
702,0.2361904761904762,QISZPY
703,0.2069960331770646,XI5NGW
704,0.2069960331770646,G34O4E
705,0.225770097670924,XBY8NQ
706,0.225770097670924,XQEQIG
707,0.3268467037331215,UVYBAP
708,0.3268467037331215,CWKE24
709,0.15578231292517,FOMW2J
710,0.15578231292517,6NPY2Q
711,0.1750720461095101,J8BIQF
712,0.1750720461095101,2HUA3Z
713,0.2367187500000001,1HHFWV
714,0.2367187500000001,MAKI2F
715,0.2772452964146255,DBDC6J
716,0.2772452964146255,WAQDLH
717,0.1632200886262924,B03XAQ
718,0.1632200886262924,VWW4QZ
719,0.2555282555282554,GW3VJI
720,0.2555282555282554,HK6P4H
721,0.2677261613691932,D5RBWW
722,0.2677261613691932,2YURXX
723,0.1526395173453996,1HCEN7
724,0.1526395173453996,CYWAUA
725,0.1539401343921809,IYDNHT
726,0.1539401343921809,JR7GQI
727,0.238263503281171,HQ774I
728,0.238263503281171,19WRQD
729,0.2108590554109335,79I1B6
730,0.2108590554109335,5SS04U
731,0.1472942683317322,SEUTGT
732,0.1472942683317322,X79YR5
733,0.270172257479601,KAZ6WQ
734,0.270172257479601,NLBMGU
735,0.143217665615142,DSKC7M
736,0.143217665615142,U30ZFN
737,0.1412048192771084,1P5J26
738,0.1412048192771084,GOIFQ3
739,0.1598966026587887,NZM37V
740,0.1598966026587887,B4JK0G
741,0.3119565217391304,1XL7Q2
742,0.3119565217391304,5A86RA
743,0.2699457784663053,L3APCT
744,0.2699457784663053,27Z8FJ
745,0.1288209606986898,5XIKC8
746,0.1288209606986898,43QQTU
747,0.2111071555713777,B5E1ON
748,0.2111071555713777,KAKU68
749,0.1840726510653161,RG1Z22
750,0.1840726510653161,B7TT3D
751,0.1573926868044515,S3K631
752,0.1573926868044515,2GP7NO
753,0.2562106043752317,KHW4A8
754,0.2562106043752317,NGPM5W
755,0.3690761129727142,T4TBAF
756,0.3690761129727142,SSD5IV
757,0.2275405007363771,31G7PR
758,0.2275405007363771,8SMY4M
759,0.2308868501529051,JV4CKJ
760,0.2308868501529051,K5EUPV
761,0.2176251551510135,BIOHLA
762,0.2176251551510135,VR8XZ6
763,0.2255395683453238,6A3EQ5
764,0.2255395683453238,7UY5IT
765,0.2160654518408329,3MU5I9
766,0.2160654518408329,3T06Q9
767,0.2118804388951949,B3XHJZ
768,0.2118804388951949,TG801O
769,0.1032331253545093,JHORG4
770,0.1032331253545093,96RIKL
771,0.1032331253545093,5RVDXK
772,0.1032331253545093,OGID35
773,0.300687980574666,911U1V
774,0.300687980574666,18MJED
775,0.236179014667168,PVXQXJ
776,0.236179014667168,M8R4Q2
777,0.236179014667168,6KYPXI
778,0.3134684147794995,LY8HOX
779,0.3134684147794995,Q3JJ7I
780,0.3134684147794995,WH2J8D
781,0.3134684147794995,LTMLK4
782,0.2077004592016955,8QT1YO
783,0.2077004592016955,KFYVT4
784,0.180164109882269,R14L0Q
785,0.180164109882269,REYKNE
786,0.2067371202113606,QUGTXB
787,0.2067371202113606,1FYHGJ
788,0.1676340047797884,P5QOCX
789,0.1676340047797884,5D063C
790,0.1002820432466311,8PVJRZ
791,0.1002820432466311,MX53OK
792,0.1156693399136334,BE6GQR
