Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N,Y2022,Y2022F,Y2022N,Y2023,Y2023F,Y2023N
"4","'012","Algeria","5087","Mineral fertilizers","7275","Cropland nitrogen","t","9000.000000","X",,"15000.000000","X",,"18000.000000","X",,"16000.000000","X",,"13323.500000","E",,"17175.000000","E",,"14515.000000","E",,"16650.000000","E",,"29500.000000","E",,"43100.000000","E",,"80800.000000","E",,"80750.000000","E",,"84750.000000","E",,"65550.000000","E",,"51400.000000","E",,"60500.000000","E",,"59269.000000","E",,"59508.000000","E",,"60284.500000","E",,"84000.000000","X",,"57700.000000","X",,"48719.000000","E",,"59300.000000","A",,"87712.000000","E",,"98186.500000","E",,"112690.000000","E",,"88700.000000","E",,"52600.000000","A",,"46300.000000","X",,"63000.000000","X",,"41000.000000","X",,"46700.000000","X",,"73800.000000","X",,"58200.000000","X",,"18400.000000","X",,"14000.000000","X",,"36000.000000","X",,"44000.000000","X",,"47000.000000","X",,"44300.000000","X",,"44800.000000","E",,"38018.000000","E",,"32538.000000","E",,"72358.500000","E",,"21793.000000","E",,"43023.500000","E",,"34813.000000","E",,"20051.000000","E",,"37100.000000","X",,"60100.000000","X",,"56300.000000","X",,"72600.000000","X",,"69800.000000","E",,"98150.000000","E",,"101550.000000","E",,"91750.000000","E",,"87900.000000","E",,"109600.000000","E",,"106000.000000","E",,"89750.000000","E",,"71800.000000","E",,"81800.000000","E",,"90100.000000","E",
"4","'012","Algeria","5087","Mineral fertilizers","7276","Cropland nitrogen per unit area","kg/ha","1.273700","E",,"2.173900","E",,"2.643200","E",,"2.369300","E",,"1.964000","E",,"2.531700","E",,"2.114000","E",,"2.453200","E",,"4.346500","E",,"6.338200","E",,"11.574300","E",,"11.355600","E",,"11.878100","E",,"9.146100","E",,"6.857900","E",,"7.810500","E",,"7.858500","E",,"7.890200","E",,"8.041100","E",,"11.186600","E",,"7.683100","E",,"6.488100","E",,"8.200800","E",,"11.679400","E",,"13.072400","E",,"14.959500","E",,"11.634300","E",,"6.883000","E",,"6.034100","E",,"8.251500","E",,"5.252400","E",,"5.769700","E",,"9.151800","E",,"7.269500","E",,"2.291700","E",,"1.741300","E",,"4.412300","E",,"5.382900","E",,"5.737300","E",,"5.407700","E",,"5.488200","E",,"4.633000","E",,"3.946500","E",,"8.722100","E",,"2.605900","E",,"5.135300","E",,"4.149300","E",,"2.387000","E",,"4.417200","E",,"7.145400","E",,"6.685700","E",,"8.611600","E",,"8.274800","E",,"11.630200","E",,"12.000100","E",,"10.899800","E",,"10.361400","E",,"12.899400","E",,"12.455900","E",,"10.582500","E",,"8.476000","E",,"9.601600","E",,"10.553200","E",
"4","'012","Algeria","5087","Mineral fertilizers","7280","Cropland phosphorus","t","9790.380000","E",,"9966.960000","E",,"8044.200000","E",,"8142.300000","E",,"6089.263200","E",,"8554.320000","E",,"8848.620000","E",,"10378.980000","E",,"13223.880000","E",,"19698.480000","E",,"29763.540000","E",,"34315.380000","E",,"33157.800000","E",,"27821.160000","E",,"27585.720000","E",,"34805.880000","E",,"31661.578800","E",,"31661.382600","E",,"31933.119600","E",,"45479.160000","E",,"29430.000000","E",,"24289.756200","E",,"28174.320000","E",,"36065.091600","E",,"52385.400000","E",,"41555.160000","E",,"42653.880000","E",,"23622.480000","E",,"18717.480000","E",,"13734.000000","E",,"11968.200000","E",,"12517.560000","E",,"13655.520000","E",,"14401.080000","E",,"5964.480000","E",,"4316.400000","E",,"13734.000000","E",,"12085.920000","E",,"9810.000000","E",,"9810.000000","E",,"12223.260000","E",,"10097.040600","E",,"6744.767400","E",,"16445.484000","E",,"12654.703800","E",,"11141.020800","E",,"15380.902800","E",,"6721.812000","E",,"19149.120000","E",,"12870.720000","E",,"14322.600000","E",,"22563.000000","E",,"28566.720000","E",,"31490.100000","E",,"26016.120000","E",,"23387.040000","E",,"22582.620000","E",,"25564.860000","E",,"27016.740000","E",,"29390.760000","E",,"19639.620000","E",,"24171.840000","E",,"23622.480000","E",
"4","'012","Algeria","5087","Mineral fertilizers","7281","Cropland phosphorus per unit area","kg/ha","1.385600","E",,"1.444500","E",,"1.181200","E",,"1.205700","E",,"0.897600","E",,"1.261000","E",,"1.288800","E",,"1.529200","E",,"1.948400","E",,"2.896800","E",,"4.263500","E",,"4.825700","E",,"4.647200","E",,"3.881800","E",,"3.680500","E",,"4.493400","E",,"4.198000","E",,"4.198000","E",,"4.259500","E",,"6.056600","E",,"3.918800","E",,"3.234800","E",,"3.896300","E",,"4.802300","E",,"6.974500","E",,"5.516400","E",,"5.594700","E",,"3.091100","E",,"2.439400","E",,"1.798800","E",,"1.533200","E",,"1.546500","E",,"1.693400","E",,"1.798800","E",,"0.742900","E",,"0.536900","E",,"1.683300","E",,"1.478600","E",,"1.197500","E",,"1.197500","E",,"1.497400","E",,"1.230400","E",,"0.818100","E",,"1.982300","E",,"1.513200","E",,"1.329800","E",,"1.833200","E",,"0.800200","E",,"2.279900","E",,"1.530200","E",,"1.700800","E",,"2.676400","E",,"3.386600","E",,"3.731400","E",,"3.074300","E",,"2.778400","E",,"2.662000","E",,"3.008900","E",,"3.174700","E",,"3.465500","E",,"2.318500","E",,"2.837300","E",,"2.766800","E",
"4","'012","Algeria","5087","Mineral fertilizers","7282","Cropland potassium","t","12242.500000","E",,"12450.000000","E",,"12450.000000","E",,"13695.000000","E",,"9283.965000","E",,"11101.250000","E",,"9835.500000","E",,"12948.000000","E",,"13695.000000","E",,"15355.000000","E",,"31000.500000","E",,"33656.500000","E",,"23198.500000","E",,"24402.000000","E",,"17430.000000","E",,"25356.500000","E",,"16768.075000","E",,"28061.470000","E",,"22959.875000","E",,"29714.000000","E",,"27722.000000","E",,"17181.000000","E",,"19920.000000","E",,"20166.095000","E",,"40611.485000","E",,"44147.700000","E",,"43575.000000","E",,"27971.000000","E",,"19090.000000","E",,"24070.000000","E",,"16600.000000","E",,"15106.000000","E",,"18509.000000","E",,"20252.000000","E",,"10624.000000","E",,"10790.000000","E",,"21580.000000","E",,"27556.000000","E",,"17430.000000","E",,"19090.000000","E",,"20335.000000","E",,"17955.390000","E",,"18084.870000","E",,"18052.915000","E",,"15861.715000","E",,"15745.515000","E",,"16487.120000","E",,"11980.635000","E",,"17513.000000","E",,"21248.000000","E",,"21165.000000","E",,"24900.000000","E",,"27846.500000","E",,"30585.500000","E",,"37059.500000","E",,"23198.500000","E",,"24277.500000","E",,"28718.000000","E",,"23779.500000","E",,"22866.500000","E",,"24734.000000","E",,"26352.500000","E",,"30295.000000","E",
"4","'012","Algeria","5087","Mineral fertilizers","7283","Cropland potassium per unit area","kg/ha","1.732600","E",,"1.804300","E",,"1.828200","E",,"2.028000","E",,"1.368500","E",,"1.636400","E",,"1.432500","E",,"1.907800","E",,"2.017800","E",,"2.258100","E",,"4.440700","E",,"4.733000","E",,"3.251400","E",,"3.404800","E",,"2.325600","E",,"3.273500","E",,"2.223300","E",,"3.720700","E",,"3.062500","E",,"3.957100","E",,"3.691300","E",,"2.288100","E",,"2.754800","E",,"2.685200","E",,"5.406900","E",,"5.860600","E",,"5.715500","E",,"3.660200","E",,"2.487900","E",,"3.152600","E",,"2.126600","E",,"1.866300","E",,"2.295300","E",,"2.529600","E",,"1.323200","E",,"1.342000","E",,"2.644900","E",,"3.371200","E",,"2.127700","E",,"2.330300","E",,"2.491100","E",,"2.188100","E",,"2.193500","E",,"2.176100","E",,"1.896700","E",,"1.879400","E",,"1.965100","E",,"1.426300","E",,"2.085100","E",,"2.526200","E",,"2.513400","E",,"2.953600","E",,"3.301200","E",,"3.624200","E",,"4.379300","E",,"2.756000","E",,"2.861800","E",,"3.380000","E",,"2.794300","E",,"2.696200","E",,"2.919800","E",,"3.093200","E",,"3.548400","E",
"4","'012","Algeria","5089","Manure applied","7275","Cropland nitrogen","t","4461.173100","E",,"4277.648600","E",,"3950.542600","E",,"4313.606000","E",,"4934.905200","E",,"5148.152500","E",,"5856.243300","E",,"6123.427700","E",,"6369.347600","E",,"6438.113100","E",,"6610.124600","E",,"6859.709300","E",,"6827.836500","E",,"7113.268400","E",,"7466.396000","E",,"7461.979900","E",,"7980.902400","E",,"8344.664400","E",,"8873.049100","E",,"9780.676800","E",,"10317.258900","E",,"11597.234800","E",,"12439.013700","E",,"12965.777100","E",,"13248.975300","E",,"13419.874400","E",,"13908.100300","E",,"14183.937400","E",,"14511.818600","E",,"15088.951700","E",,"14672.403600","E",,"15586.665900","E",,"16075.028800","E",,"16590.316000","E",,"17492.582200","E",,"15683.973400","E",,"16547.289300","E",,"19465.536000","E",,"18530.181000","E",,"19294.193300","E",,"19877.992900","E",,"20164.786300","E",,"20862.254700","E",,"21774.014500","E",,"21811.032000","E",,"21760.773700","E",,"21947.086700","E",,"22050.261400","E",,"22590.312500","E",,"23540.785100","E",,"24176.927700","E",,"24944.416500","E",,"25879.456000","E",,"28208.373300","E",,"28994.404300","E",,"29599.014000","E",,"30336.430400","E",,"30309.356100","E",,"29602.074000","E",,"30876.527200","E",,"31502.465800","E",,"31384.053200","E",,"32063.607000","E",
"4","'012","Algeria","5089","Manure applied","7276","Cropland nitrogen per unit area","kg/ha","0.631400","E",,"0.619900","E",,"0.580100","E",,"0.638800","E",,"0.727400","E",,"0.758900","E",,"0.852900","E",,"0.902200","E",,"0.938500","E",,"0.946800","E",,"0.946900","E",,"0.964700","E",,"0.956900","E",,"0.992500","E",,"0.996200","E",,"0.963300","E",,"1.058200","E",,"1.106400","E",,"1.183500","E",,"1.302500","E",,"1.373800","E",,"1.544400","E",,"1.720200","E",,"1.726500","E",,"1.763900","E",,"1.781500","E",,"1.824300","E",,"1.856100","E",,"1.891300","E",,"1.976300","E",,"1.879600","E",,"1.925700","E",,"1.993400","E",,"2.072200","E",,"2.178700","E",,"1.950700","E",,"2.028100","E",,"2.381400","E",,"2.262000","E",,"2.355200","E",,"2.435100","E",,"2.457300","E",,"2.530400","E",,"2.624600","E",,"2.608000","E",,"2.597400","E",,"2.615900","E",,"2.625000","E",,"2.689600","E",,"2.798800","E",,"2.871000","E",,"2.958800","E",,"3.068000","E",,"3.342500","E",,"3.426300","E",,"3.516300","E",,"3.576000","E",,"3.567300","E",,"3.478500","E",,"3.640700","E",,"3.718900","E",,"3.683800","E",,"3.755500","E",
"4","'012","Algeria","5089","Manure applied","7280","Cropland phosphorus","t","730.065000","E",,"705.293400","E",,"654.949000","E",,"712.794000","E",,"811.239100","E",,"847.317200","E",,"959.358500","E",,"1003.540200","E",,"1045.635000","E",,"1060.323700","E",,"1088.646400","E",,"1124.783300","E",,"1121.910500","E",,"1165.474300","E",,"1222.160800","E",,"1224.108200","E",,"1306.941100","E",,"1365.864600","E",,"1451.743300","E",,"1622.618900","E",,"1728.643100","E",,"1972.028800","E",,"2157.643400","E",,"2258.855400","E",,"2337.012700","E",,"2374.819500","E",,"2460.794200","E",,"2507.630500","E",,"2554.294700","E",,"2685.805000","E",,"2641.637900","E",,"2775.201900","E",,"2859.377600","E",,"2970.023300","E",,"3108.597000","E",,"2712.040400","E",,"2892.383000","E",,"3476.562300","E",,"3265.471800","E",,"3382.944300","E",,"3471.122900","E",,"3591.060100","E",,"3718.627300","E",,"3863.600400","E",,"3878.232300","E",,"3884.818900","E",,"3924.501100","E",,"3942.102800","E",,"4034.178000","E",,"4184.744300","E",,"4294.667100","E",,"4436.189400","E",,"4604.283000","E",,"5026.680900","E",,"5157.810500","E",,"5287.986300","E",,"5424.394400","E",,"5454.317300","E",,"5301.510700","E",,"5542.597000","E",,"5660.962100","E",,"5635.289900","E",,"5754.027300","E",
"4","'012","Algeria","5089","Manure applied","7281","Cropland phosphorus per unit area","kg/ha","0.103300","E",,"0.102200","E",,"0.096200","E",,"0.105600","E",,"0.119600","E",,"0.124900","E",,"0.139700","E",,"0.147900","E",,"0.154100","E",,"0.155900","E",,"0.155900","E",,"0.158200","E",,"0.157200","E",,"0.162600","E",,"0.163100","E",,"0.158000","E",,"0.173300","E",,"0.181100","E",,"0.193600","E",,"0.216100","E",,"0.230200","E",,"0.262600","E",,"0.298400","E",,"0.300800","E",,"0.311100","E",,"0.315300","E",,"0.322800","E",,"0.328100","E",,"0.332900","E",,"0.351800","E",,"0.338400","E",,"0.342900","E",,"0.354600","E",,"0.371000","E",,"0.387200","E",,"0.337300","E",,"0.354500","E",,"0.425300","E",,"0.398600","E",,"0.413000","E",,"0.425200","E",,"0.437600","E",,"0.451000","E",,"0.465700","E",,"0.463700","E",,"0.463700","E",,"0.467800","E",,"0.469300","E",,"0.480300","E",,"0.497500","E",,"0.510000","E",,"0.526200","E",,"0.545800","E",,"0.595600","E",,"0.609500","E",,"0.628200","E",,"0.639400","E",,"0.641900","E",,"0.623000","E",,"0.653500","E",,"0.668300","E",,"0.661500","E",,"0.674000","E",
"4","'012","Algeria","5089","Manure applied","7282","Cropland potassium","t","4289.780600","E",,"4088.594900","E",,"3750.827000","E",,"4091.269800","E",,"4694.758700","E",,"4919.104900","E",,"5604.089100","E",,"5854.645900","E",,"6082.367200","E",,"6108.073100","E",,"6268.049200","E",,"6527.403500","E",,"6466.669700","E",,"6782.263200","E",,"7161.161600","E",,"7163.224200","E",,"7689.910100","E",,"8060.986900","E",,"8568.229000","E",,"9145.788100","E",,"9442.119100","E",,"10323.163800","E",,"10624.333800","E",,"10658.685200","E",,"10740.809300","E",,"10764.147900","E",,"11197.248100","E",,"11450.507000","E",,"11795.661700","E",,"12106.100800","E",,"11496.510400","E",,"12463.139700","E",,"12841.296300","E",,"12821.715900","E",,"13243.966000","E",,"12603.037100","E",,"12920.941400","E",,"14010.976600","E",,"14077.059500","E",,"14717.422200","E",,"15367.994700","E",,"14828.153800","E",,"15250.654000","E",,"16213.743200","E",,"16092.436000","E",,"15819.359600","E",,"15902.583200","E",,"15968.110900","E",,"16417.400100","E",,"17336.113600","E",,"17879.304100","E",,"18504.427100","E",,"19321.098400","E",,"20744.947400","E",,"21178.949200","E",,"21164.846700","E",,"21395.385200","E",,"20818.440800","E",,"20615.699200","E",,"21149.686700","E",,"21416.299200","E",,"21531.027200","E",,"22038.662300","E",
"4","'012","Algeria","5089","Manure applied","7283","Cropland potassium per unit area","kg/ha","0.607100","E",,"0.592500","E",,"0.550800","E",,"0.605800","E",,"0.692000","E",,"0.725100","E",,"0.816200","E",,"0.862600","E",,"0.896200","E",,"0.898200","E",,"0.897900","E",,"0.917900","E",,"0.906300","E",,"0.946300","E",,"0.955500","E",,"0.924800","E",,"1.019600","E",,"1.068800","E",,"1.142900","E",,"1.218000","E",,"1.257300","E",,"1.374800","E",,"1.469300","E",,"1.419300","E",,"1.430000","E",,"1.428900","E",,"1.468700","E",,"1.498400","E",,"1.537300","E",,"1.585600","E",,"1.472800","E",,"1.539800","E",,"1.592400","E",,"1.601500","E",,"1.649500","E",,"1.567500","E",,"1.583600","E",,"1.714100","E",,"1.718400","E",,"1.796600","E",,"1.882600","E",,"1.807000","E",,"1.849800","E",,"1.954400","E",,"1.924200","E",,"1.888200","E",,"1.895400","E",,"1.901000","E",,"1.954700","E",,"2.061100","E",,"2.123200","E",,"2.194900","E",,"2.290500","E",,"2.458200","E",,"2.502700","E",,"2.514400","E",,"2.522000","E",,"2.450200","E",,"2.422500","E",,"2.493800","E",,"2.528200","E",,"2.527300","E",,"2.581300","E",
"4","'012","Algeria","5076","Atmospheric deposition","7275","Cropland nitrogen","t","14114.179700","E",,"14198.607100","E",,"14435.259500","E",,"14748.839600","E",,"15267.913100","E",,"15731.649300","E",,"16406.663300","E",,"16710.373100","E",,"17218.752000","E",,"17775.548300","E",,"18472.694200","E",,"19663.113900","E",,"20278.930800","E",,"20345.600600","E",,"22197.546700","E",,"23818.507600","E",,"24227.385800","E",,"25209.931400","E",,"26004.010500","E",,"25388.105700","E",,"27714.978000","E",,"28123.084000","E",,"28120.206700","E",,"30071.573400","E",,"33829.325500","E",,"34094.249600","E",,"34760.577800","E",,"34810.594800","E",,"34878.385600","E",,"30373.694200","E",,"38125.038200","E",,"39395.454600","E",,"39810.861700","E",,"37993.167000","E",,"37451.270700","E",,"36833.313600","E",,"48603.517900","E",,"49264.996900","E",,"48162.638000","E",,"41345.395200","E",,"45941.627500","E",,"45197.826400","E",,"48411.435000","E",,"48629.734200","E",,"51803.931100","E",,"53129.029700","E",,"53388.195700","E",,"51606.543600","E",,"49275.702400","E",,"49305.929600","E",,"48774.829800","E",,"49498.216400","E",,"49337.892200","E",,"51111.070100","E",,"51369.768600","E",,"51176.051600","E",,"52140.379300","E",,"52152.221500","E",,"52518.206000","E",,"52056.608300","E",,"52113.080900","E",,"52250.629300","E",,"52250.629300","E",
"4","'012","Algeria","5076","Atmospheric deposition","7276","Cropland nitrogen per unit area","kg/ha","1.997500","E",,"2.057800","E",,"2.119700","E",,"2.184000","E",,"2.250600","E",,"2.318900","E",,"2.389600","E",,"2.462100","E",,"2.537000","E",,"2.614100","E",,"2.646100","E",,"2.765200","E",,"2.842200","E",,"2.838800","E",,"2.961600","E",,"3.074900","E",,"3.212300","E",,"3.342600","E",,"3.468600","E",,"3.381000","E",,"3.690400","E",,"3.745300","E",,"3.888800","E",,"4.004200","E",,"4.504000","E",,"4.526000","E",,"4.559400","E",,"4.555200","E",,"4.545600","E",,"3.978200","E",,"4.884100","E",,"4.867200","E",,"4.936900","E",,"4.745600","E",,"4.664500","E",,"4.581300","E",,"5.957000","E",,"6.027000","E",,"5.879200","E",,"5.047000","E",,"5.628000","E",,"5.507900","E",,"5.871800","E",,"5.861800","E",,"6.194400","E",,"6.341500","E",,"6.363300","E",,"6.143600","E",,"5.866900","E",,"5.862100","E",,"5.792000","E",,"5.871300","E",,"5.849000","E",,"6.056400","E",,"6.070400","E",,"6.079600","E",,"6.146100","E",,"6.138100","E",,"6.171400","E",,"6.138000","E",,"6.151900","E",,"6.133100","E",,"6.120000","E",
"4","'012","Algeria","5077","Crop harvest removal","7275","Cropland nitrogen","t","30493.406900","E",,"58103.613600","E",,"57861.207400","E",,"41209.211100","E",,"47053.671600","E",,"24326.789600","E",,"41911.061300","E",,"53876.460600","E",,"47563.923700","E",,"51538.679400","E",,"46497.913800","E",,"56679.146100","E",,"41593.231000","E",,"40750.222000","E",,"65569.501200","E",,"57793.050800","E",,"32864.773900","E",,"40410.535100","E",,"43733.657100","E",,"59407.573900","E",,"49543.260400","E",,"40663.183600","E",,"37027.399700","E",,"41875.203600","E",,"73254.925100","E",,"64131.010100","E",,"58046.528200","E",,"36161.208800","E",,"56868.146800","E",,"46563.805600","E",,"92037.462500","E",,"84965.125700","E",,"47748.118300","E",,"36005.466400","E",,"61454.154300","E",,"117753.963100","E",,"36144.592700","E",,"79903.426300","E",,"62338.761500","E",,"38090.900700","E",,"74184.612200","E",,"62124.152000","E",,"112032.486300","E",,"111196.216000","E",,"102803.131300","E",,"113507.497900","E",,"100078.997900","E",,"63987.560400","E",,"143050.952000","E",,"126788.336700","E",,"133927.938600","E",,"153599.776400","E",,"156906.920300","E",,"128109.189200","E",,"136493.030100","E",,"131910.644600","E",,"134082.597300","E",,"189531.896500","E",,"185210.521300","E",,"162304.785800","E",,"125737.598900","E",,"154984.510800","E",,"149621.416100","E",
"4","'012","Algeria","5077","Crop harvest removal","7276","Cropland nitrogen per unit area","kg/ha","4.315500","E",,"8.420800","E",,"8.496500","E",,"6.102400","E",,"6.936000","E",,"3.585900","E",,"6.104100","E",,"7.938200","E",,"7.008100","E",,"7.579200","E",,"6.660600","E",,"7.970600","E",,"5.829500","E",,"5.685800","E",,"8.748400","E",,"7.461000","E",,"4.357600","E",,"5.358100","E",,"5.833500","E",,"7.911500","E",,"6.597000","E",,"5.415300","E",,"5.120600","E",,"5.575900","E",,"9.753000","E",,"8.513300","E",,"7.613700","E",,"4.731900","E",,"7.411500","E",,"6.098700","E",,"11.790600","E",,"10.497300","E",,"5.921100","E",,"4.497300","E",,"7.654000","E",,"14.646000","E",,"4.430000","E",,"9.775300","E",,"7.609700","E",,"4.649800","E",,"9.087900","E",,"7.570600","E",,"13.588400","E",,"13.403600","E",,"12.292600","E",,"13.548300","E",,"11.928400","E",,"7.617600","E",,"17.031900","E",,"15.074100","E",,"15.904000","E",,"18.219500","E",,"18.601400","E",,"15.180300","E",,"16.129400","E",,"15.670800","E",,"15.805200","E",,"22.307100","E",,"21.763900","E",,"19.137500","E",,"14.843300","E",,"18.192000","E",,"17.524800","E",
"4","'012","Algeria","5077","Crop harvest removal","7280","Cropland phosphorus","t","6798.847200","E",,"11913.518900","E",,"11870.913600","E",,"8712.454000","E",,"9845.490700","E",,"5516.901600","E",,"8804.550200","E",,"11272.601000","E",,"9728.752000","E",,"10584.422700","E",,"9830.904000","E",,"11786.032900","E",,"8617.055200","E",,"8823.604600","E",,"13709.914900","E",,"12343.529900","E",,"6984.078600","E",,"8250.426800","E",,"9358.726000","E",,"11983.072500","E",,"10829.887300","E",,"8696.170900","E",,"7994.600400","E",,"8706.727500","E",,"15041.711700","E",,"13633.415700","E",,"12286.997800","E",,"8001.191200","E",,"11609.929500","E",,"10184.815300","E",,"18222.716600","E",,"17993.085900","E",,"10582.757500","E",,"8038.617700","E",,"12667.210800","E",,"24513.705600","E",,"9076.672800","E",,"16102.483500","E",,"14292.689400","E",,"8940.577700","E",,"15477.667200","E",,"13268.364000","E",,"22635.766900","E",,"24438.669200","E",,"21944.726700","E",,"23694.633500","E",,"20619.710400","E",,"14182.477300","E",,"30677.469000","E",,"26852.678200","E",,"30242.429900","E",,"32672.504500","E",,"34658.299300","E",,"28493.911400","E",,"31226.377800","E",,"30659.469400","E",,"30876.183200","E",,"42388.410700","E",,"41772.172500","E",,"38691.124500","E",,"29260.975100","E",,"35695.172100","E",,"35124.100300","E",
"4","'012","Algeria","5077","Crop harvest removal","7281","Cropland phosphorus per unit area","kg/ha","0.962200","E",,"1.726600","E",,"1.743200","E",,"1.290200","E",,"1.451300","E",,"0.813200","E",,"1.282300","E",,"1.660900","E",,"1.433400","E",,"1.556500","E",,"1.408200","E",,"1.657400","E",,"1.207700","E",,"1.231100","E",,"1.829200","E",,"1.593500","E",,"0.926000","E",,"1.093900","E",,"1.248300","E",,"1.595800","E",,"1.442100","E",,"1.158100","E",,"1.105600","E",,"1.159400","E",,"2.002600","E",,"1.809800","E",,"1.611600","E",,"1.047000","E",,"1.513100","E",,"1.334000","E",,"2.334400","E",,"2.223000","E",,"1.312300","E",,"1.004100","E",,"1.577700","E",,"3.049000","E",,"1.112500","E",,"1.970000","E",,"1.744700","E",,"1.091400","E",,"1.896100","E",,"1.616900","E",,"2.745500","E",,"2.945800","E",,"2.624000","E",,"2.828200","E",,"2.457700","E",,"1.688400","E",,"3.652500","E",,"3.192600","E",,"3.591300","E",,"3.875500","E",,"4.108800","E",,"3.376400","E",,"3.690000","E",,"3.642300","E",,"3.639600","E",,"4.988900","E",,"4.908600","E",,"4.562100","E",,"3.454300","E",,"4.189900","E",,"4.114000","E",
"4","'012","Algeria","5077","Crop harvest removal","7282","Cropland potassium","t","18057.115500","E",,"24865.794700","E",,"24652.475600","E",,"19514.253100","E",,"22174.251400","E",,"13178.967700","E",,"17722.153000","E",,"23069.372700","E",,"20628.212900","E",,"21918.412000","E",,"21064.703300","E",,"21915.943800","E",,"18216.395700","E",,"19190.937200","E",,"26395.310900","E",,"23575.678100","E",,"16113.199100","E",,"17524.338600","E",,"19479.461500","E",,"23779.733700","E",,"21660.262900","E",,"17413.621600","E",,"17389.904300","E",,"19429.745100","E",,"30528.459100","E",,"28779.309600","E",,"26606.637100","E",,"20466.011800","E",,"26717.794900","E",,"22984.320900","E",,"37167.720800","E",,"37153.713600","E",,"26997.081800","E",,"21093.875000","E",,"30262.656700","E",,"46480.367700","E",,"23399.517900","E",,"34465.329000","E",,"32074.305700","E",,"24919.337400","E",,"33062.783800","E",,"32880.930500","E",,"49364.352000","E",,"52322.742000","E",,"51820.899200","E",,"56023.778700","E",,"46928.468800","E",,"42527.208700","E",,"69563.581200","E",,"69795.442000","E",,"76587.577800","E",,"83894.286700","E",,"91490.691700","E",,"83022.353700","E",,"86829.109900","E",,"87006.428900","E",,"87467.265800","E",,"103933.497500","E",,"107001.589600","E",,"100649.254200","E",,"86506.235400","E",,"96191.220800","E",,"98789.679400","E",
"4","'012","Algeria","5077","Crop harvest removal","7283","Cropland potassium per unit area","kg/ha","2.555500","E",,"3.603700","E",,"3.620000","E",,"2.889700","E",,"3.268600","E",,"1.942700","E",,"2.581100","E",,"3.399100","E",,"3.039400","E",,"3.223300","E",,"3.017400","E",,"3.082000","E",,"2.553100","E",,"2.677700","E",,"3.521700","E",,"3.043600","E",,"2.136500","E",,"2.323600","E",,"2.598300","E",,"3.166800","E",,"2.884200","E",,"2.319000","E",,"2.404900","E",,"2.587200","E",,"4.064500","E",,"3.820400","E",,"3.489900","E",,"2.678100","E",,"3.482100","E",,"3.010400","E",,"4.761400","E",,"4.590300","E",,"3.347900","E",,"2.634800","E",,"3.769200","E",,"5.781100","E",,"2.867900","E",,"4.216500","E",,"3.915300","E",,"3.041900","E",,"4.050300","E",,"4.006900","E",,"5.987400","E",,"6.307000","E",,"6.196400","E",,"6.687000","E",,"5.593400","E",,"5.062800","E",,"8.282400","E",,"8.298100","E",,"9.094800","E",,"9.951300","E",,"10.846300","E",,"9.837700","E",,"10.260600","E",,"10.336300","E",,"10.310400","E",,"12.232500","E",,"12.573600","E",,"11.867600","E",,"10.212000","E",,"11.290800","E",,"11.571000","E",
